Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31456 - ANA LUCIA BATISTA DOS SANTOS - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31111 - LUIZ CARLOS RODRIGUES BARROSO - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;08/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 97.000,00;Cheque;31234 - AGOSTINHO FREDERICO CARMOGOMES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31311 - ROGERIO LEITAO MONTE - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31131 - ATILA DEOLIVEIRA SALVADOR - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;25/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 3.000,00;Cheque;31123 - FRANCISCVO WILSON APARECIDO LINHARES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31345 - FRANCISCO RICARDO DE SOUSA - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31567 - JOSE FERREIRA - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 10.000,00;Cheque;31234 - AGOSTINHO FREDERICO CARMOGOMES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;31234 - AGOSTINHO FREDERICO CARMOGOMES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;28/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 9.000,00;Cheque;31234 - TIN GOMES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31555 - ODAILSON OLIVEIRA RODRIGUES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 10.000,00;Cheque;31234 - AGOSTINHO FREDERICVO CARMO GOMES - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
Comitê Financeiro Único - PHS;12.205.230/0001-76;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;31000 - JOSE GILSON MOCAMBIRA FILHO - PHS - CE - Deputado Estadual / Comitê Financeiro Único - PHS - CE;
DANIEL CORREIA LIMA SIQUEIRA;11.662.795/0001-10;17/09/2010;       Cessão ou Locação de Veículos;R$ 1.000,00;Cheque; -  -  / Comitê Financeiro Único - PHS - CE;
JOSE CARLOS MOREIRA DEOLIVEIRA ME;41.594.565/0001-21;29/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 1.450,00;Cheque; -  -  / Comitê Financeiro Único - PHS - CE;
JOSE CARLOS MOREIRA DEOLIVEIRA ME;41.594.565/0001-21;09/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 25.500,00;Cheque; -  -  / Comitê Financeiro Único - PHS - CE;
PROSERVE;04.009.572/0001-92;30/09/2010;       Publicidade por materiais impressos;R$ 10.000,00;Cheque; -  -  / Comitê Financeiro Único - PHS - CE;
