Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
A. D. DE ARAÚJO;02.511.479/0001-56;12/08/2010;       Publicidade por materiais impressos;R$ 500,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
A. D. DE ARAÚJO;02.511.479/0001-56;08/09/2010;       Publicidade por materiais impressos;R$ 500,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
A. DA C. DANTAS FILHO - ME;05.151.008/0001-72;27/08/2010;       Publicidade por materiais impressos;R$ 181,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
ALBUQUERQUE E CIA LTDA;01.882.755/0003-91;12/08/2010;       Combustíveis e lubrificantes;R$ 100,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
ALBUQUERQUE E CIA LTDA;01.882.755/0003-91;02/08/2010;       Combustíveis e lubrificantes;R$ 86,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
ALBUQUERQUE E CIA LTDA;01.882.755/0003-91;22/08/2010;       Combustíveis e lubrificantes;R$ 72,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
ALBUQUERQUE E CIA LTDA;01.882.755/0003-91;20/08/2010;       Combustíveis e lubrificantes;R$ 120,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
ALMIR DA COSTA DANTAS - ME;04.242.242/0001-42;02/08/2010;       Publicidade por materiais impressos;R$ 179,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
C. BATISTA DOS SANTOS;08.959.246/0001-05;27/08/2010;       Publicidade por materiais impressos;R$ 50,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
C. BATISTA DOS SANTOS;08.959.246/0001-05;20/08/2010;       Publicidade por materiais impressos;R$ 50,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
V. N. DE SOUZA EPP;05.925.829/0001-19;08/08/2010;       Combustíveis e lubrificantes;R$ 120,00;Cheque; -  -  / 27777 - GILBERTO MEDEIROS DE MELO - RN - Deputado Estadual;
