Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
C8 COMUNICAÇÃO LTDA;03.496.913/0001-39;16/09/2010;       Diversas a especificar;R$ 2.690,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
Diretório Estadual/Distrital;08.725.096/0001-67;19/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 150,00;Estimado;Direção Estadual/Distrital - PR -  / Comitê Financeiro Único - PR - PA;
Diretório Estadual/Distrital;08.725.096/0001-67;19/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 500,00;Estimado;Direção Estadual/Distrital - PR -  / Comitê Financeiro Único - PR - PA;
Diretório Estadual/Distrital;08.725.096/0001-67;19/07/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 500,00;Estimado;Direção Estadual/Distrital - PR -  / Comitê Financeiro Único - PR - PA;
Diretório Estadual/Distrital;08.725.096/0001-67;19/07/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 150,00;Estimado;Direção Estadual/Distrital - PR -  / Comitê Financeiro Único - PR - PA;
Diretório Estadual/Distrital;08.725.096/0001-67;19/07/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 20,00;Estimado;Direção Estadual/Distrital - PR -  / Comitê Financeiro Único - PR - PA;
Diretório Estadual/Distrital;08.725.096/0001-67;25/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 20,00;Estimado;Direção Estadual/Distrital - PR -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
K C M WANZELER - ME;04.238.907/0001-44;25/08/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
POSTO ICCAR LTDA;02.280.133/0028-04;02/10/2010;       Combustíveis e lubrificantes;R$ 2.000,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 750,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 1.800,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 180,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 300,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 750,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;01/10/2010;       Publicidade por materiais impressos;R$ 3.500,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 1.510,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;20/09/2010;       Publicidade por materiais impressos;R$ 3.480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
WJ S RODRIGUES ME;04.786.649/0001-30;25/08/2010;       Publicidade por materiais impressos;R$ 480,00;Cheque; -  -  / Comitê Financeiro Único - PR - PA;
