Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Diretório Estadual/Distrital;04.160.131/0001-97;13/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 300,00;Estimado;Direção Estadual/Distrital - PMN -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
Diretório Estadual/Distrital;04.160.131/0001-97;30/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 700,00;Estimado;Direção Estadual/Distrital - PMN -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
GEA COMERCIO DE CONFEÇÕES LTDA;10.739.568/0001-82;20/09/2010;       Publicidade por placas, estandartes e faixas;R$ 10.000,00;Cheque; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
GRAFICA RENOVO;63.708.275/0001-02;24/09/2010;       Publicidade por placas, estandartes e faixas;R$ 9.000,00;Cheque; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
GRAFISA GRAFICA E EDITORA LTDA;03.633.502/0001-48;16/09/2010;       Publicidade por materiais impressos;R$ 21.900,00;Cheque; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
SHOW UP AGENCIAMENTO DE ESPAÇOS PUBLICITARIOS;11.229.987/0001-37;30/09/2010;       Serviços prestados por terceiros;R$ 20.000,00;Cheque; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
VISON FREE MIDIA EXTERIOR;07.251.435/0001-58;13/09/2010;       Publicidade por placas, estandartes e faixas;R$ 23.060,00;Cheque; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
;;23/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
;;22/10/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
;;15/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
;;04/10/2010;       Encargos financeiros e taxas bancárias;R$ 5,80;Débito em conta; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
;;20/10/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
;;29/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / 33233 - JECINALDO BARBOSA CABRAL - AM - Deputado Estadual;
