Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;10600 - EMIR ROQUE CASTAGNETTI - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;10250 - JULIO CESAR LESAIK - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;29/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 20.000,00;Cheque;1010 - WALDIR CANAL - PRB - RS - Deputado Federal / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;10333 - MARCOS FANTINELI CALEGARI - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;29/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 10.000,00;Cheque;10300 - ANTONIO CARLOS GOMES DA SILVA - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;16/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 40.000,00;Cheque;Direção Nacional - PRB - BR / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.500,00;Cheque;10110 - JOAO ROBERTO MENEZES - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;10525 - CLEDIR STURZBECKER RIBEIRO - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;01/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 29.000,00;Cheque;1010 - WALDIR CANAL - PRB - RS - Deputado Federal / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;17/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;10123 - LENIR FATIMA ALBRECHT KNIPHOFF - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.000,00;Cheque;10200 - JOSE OLMIRO OLIVEIRA PERES - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.500,00;Cheque;10610 - MATEUS BARROS GOMES - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;17/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 3.000,00;Cheque;10300 - ANTONIO CARLOS GOMES DA SILVA - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 53.000,00;Cheque;1010 - WALDIR CANAL - PRB - RS - Deputado Federal / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;17/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 7.000,00;Cheque;1010 - WALDIR CANAL - PRB - RS - Deputado Federal / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;10455 - JOSE HOCK - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;10010 - VERLAU IBA FAGUNDES WERDUM - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
Comitê Financeiro Único - PRB;12.200.144/0001-70;27/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 30.000,00;Cheque;10300 - ANTONIO CARLOS GOMES DA SILVA - PRB - RS - Deputado Estadual / Comitê Financeiro Único - PRB - RS;
