Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
Comitê Financeiro Estadual/Distrital para Senador da República;12.147.828/0001-56;21/09/2010;11000007912;R$ 2.000,00;Cheque;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;03/08/2010;11000007904;R$ 72,25;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;20/07/2010;11000007901;R$ 72,25;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;28/07/2010;11000007903;R$ 57,80;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;08/09/2010;11000007918;R$ 3.600,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;30/09/2010;11000007917;R$ 400,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;23/09/2010;11000007916;R$ 600,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;28/08/2010;11000007915;R$ 144,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;10/08/2010;11000007906;R$ 346,80;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;17/08/2010;11000007907;R$ 419,05;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;24/08/2010;11000007908;R$ 419,05;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;25/08/2010;11000007909;R$ 2.000,00;Cheque;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;01/09/2010;11000007921;R$ 491,30;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;08/09/2010;11000007922;R$ 520,20;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;15/09/2010;11000007923;R$ 520,20;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;22/09/2010;11000007924;R$ 72,25;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;28/09/2010;11000007925;R$ 3.000,00;Cheque;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;29/09/2010;11000007926;R$ 115,60;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;10/08/2010;11000007913;R$ 150,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Comitê Financeiro Único;12.147.825/0001-12;23/08/2010;11000007914;R$ 250,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
Diretório Nacional;00.887.169/0001-05;22/09/2010;11000007928;R$ 2.000,00;Cheque;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
GLADSON DE LIMA CAMELI;12.176.958/0001-17;24/09/2010;11000007927;R$ 3.000,00;Transferência eletrônica;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
GLADSON DE LIMA CAMELI;12.176.958/0001-17;03/09/2010;11000007911;R$ 3.000,00;Transferência eletrônica;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
GLADSON DE LIMA CAMELI;12.176.958/0001-17;20/07/2010;11000007910;R$ 346,80;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
GLADSON DE LIMA CAMELI;12.176.958/0001-17;04/08/2010;11000007905;R$ 400,00;Estimado;ALEXSANDRO DANIEL BARROS;11223;Deputado Estadual;PP;AC;
