Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
ANTONIO FERNANDO CABRAL MATTOS - ME;12.238.631/0001-22;22/09/2010;       Pesquisas ou testes eleitorais;R$ 11.000,00;Cheque; -  -  / Comitê Financeiro Único - PSL - BA;
ANTONIO FERNANDO CABRAL MATTOS - ME;12.238.631/0001-22;02/08/2010;       Pesquisas ou testes eleitorais;R$ 11.428,57;Cheque; -  -  / Comitê Financeiro Único - PSL - BA;
CLAUDIENE OLIVEIRA SANTOS;04.709.830/0001-43;02/08/2010;       Alimentação;R$ 443,10;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
CLOVES BARBOSA VEIGA JUNIOR - ME;10.140.371/0001-22;06/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 1.442,76;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
GLICIA CIBELE ALMEIDA RIBEIRO DE ARUJO;10.334.037/0001-00;06/09/2010;       Produção de jingles, vinhetas e slogans;R$ 1.379,31;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;07/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.413,79;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;30/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.350,00;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;29/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 11.640,00;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;06/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.442,76;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;29/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.055,34;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;02/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 443,10;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;06/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.379,31;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;30/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 3.000,00;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JAQUES WAGNER;12.174.245/0001-14;30/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 3.000,00;Estimado;13 -  - PT -  - Governador / Comitê Financeiro Único - PSL - BA;
JORGE ALEXANDRE FELIPE NETO-ME;40.530.917/0001-12;29/09/2010;       Locação/cessão de bens imóveis;R$ 3.000,00;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
JORGE ALEXANDRE FELIPE NETO-ME;40.530.917/0001-12;30/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 1.350,00;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
JORGE ALEXANDRE FELIPE NETO-ME;40.530.917/0001-12;30/08/2010;       Locação/cessão de bens imóveis;R$ 3.000,00;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
KIKOBRINDES LTDA;07.469.106/0001-88;08/09/2010;       Publicidade por materiais impressos;R$ 10.000,00;Cheque; -  -  / Comitê Financeiro Único - PSL - BA;
MOSCA FILMES LTDA ME;10.214.164/0001-75;07/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 1.413,79;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
PESSOAL - PRODUCAO PROGRAMA DE RADIO E TV;00.000.000/0000-00;29/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 11.640,00;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
REAVEL REVENDEDORA E LOCADORA DE VEICULOS LTDA;96.827.936/0001-60;30/08/2010;       Cessão ou Locação de Veículos;R$ 12.000,00;Cheque; -  -  / Comitê Financeiro Único - PSL - BA;
REAVEL REVENDEDORA E LOCADORA DE VEICULOS LTDA;96.827.936/0001-60;30/07/2010;       Cessão ou Locação de Veículos;R$ 15.000,00;Cheque; -  -  / Comitê Financeiro Único - PSL - BA;
REAVEL REVENDEDORA E LOCADORA DE VEICULOS LTDA;96.827.936/0001-60;30/09/2010;       Cessão ou Locação de Veículos;R$ 12.000,00;Cheque; -  -  / Comitê Financeiro Único - PSL - BA;
SVAL TRANSPORTE E TURISMO LTDA;08.894.799/0001-19;29/09/2010;       Cessão ou Locação de Veículos;R$ 1.055,34;Não informado; -  -  / Comitê Financeiro Único - PSL - BA;
;;11/10/2010;       Encargos financeiros e taxas bancárias;R$ 0,10;Débito em conta; -  -  / Comitê Financeiro Único - PSL - BA;
;;30/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / Comitê Financeiro Único - PSL - BA;
