Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Tipo do Comitê;Partido;UF;
AGE CONTRUTORA E COMERCIO LTDA.;01.000.452/0001-36;30/07/2010;44000026545;R$ 2.500,00;Transferência eletrônica;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;14/09/2010;44000026591;R$ 605,25;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;14/09/2010;44000026594;R$ 5.250,00;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;20/09/2010;44000026596;R$ 2.250,00;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;23/09/2010;44000026560;R$ 7.500,00;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;14/09/2010;44000026593;R$ 1.510,80;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;22/09/2010;44000026592;R$ 1.642,50;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;14/09/2010;44000026561;R$ 917,00;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;24/09/2010;44000026597;R$ 3.177,30;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;23/09/2010;44000026557;R$ 1.950,00;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;29/09/2010;44000026558;R$ 139,50;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Deputado Estadual;12.181.938/0001-34;30/09/2010;44000026559;R$ 6.000,00;Estimado;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Governador;12.181.935/0001-09;02/08/2010;44000026544;R$ 5.500,00;Cheque;Comitê Financeiro Único;PRP;AC;
Comitê Financeiro Estadual/Distrital para Senador da República;12.147.828/0001-56;16/09/2010;44000026556;R$ 10.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
CONSDUTRA CONSTRUTORA DULTRA LTDA.;34.698.316/0001-10;30/07/2010;44000026543;R$ 5.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
Diretório Estadual/Distrital;34.696.559/0001-10;23/08/2010;44000026547;R$ 10.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
Diretório Estadual/Distrital;34.696.559/0001-10;20/09/2010;44000026562;R$ 21.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
Diretório Estadual/Distrital;34.696.559/0001-10;30/09/2010;44000026567;R$ 10.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
Diretório Estadual/Distrital;34.696.559/0001-10;27/09/2010;44000026563;R$ 16.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
Diretório Estadual/Distrital;34.696.559/0001-10;03/09/2010;44000026551;R$ 2.500,00;Cheque;Comitê Financeiro Único;PRP;AC;
IPE CONSTRUTORA MARIA LEITE IMP. E EXP. LTDA.;14.413.249/0001-33;03/08/2010;44000026546;R$ 5.000,00;Depósito em espécie;Comitê Financeiro Único;PRP;AC;
NEO CONSTRUÇÃO E COMERCIO LTDA.;05.155.291/0001-00;13/08/2010;44000026548;R$ 5.000,00;Transferência eletrônica;Comitê Financeiro Único;PRP;AC;
RECOL DISTRIBUIDORA LTDA;04.598.413/0001-70;14/09/2010;44000026555;R$ 5.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
SILTY CONSTRUÇAO COMERCIO LTDA.;09.122.239/0001-09;30/07/2010;44000026542;R$ 2.000,00;Cheque;Comitê Financeiro Único;PRP;AC;
SOL ENGENHARIA E SERV. DE ELETRICIDADE LTDA.;84.301.704/0001-94;20/08/2010;44000026550;R$ 2.500,00;Depósito em espécie;Comitê Financeiro Único;PRP;AC;
SOL ENGENHARIA E SERV. DE ELETRICIDADE LTDA.;84.301.704/0001-94;20/08/2010;44000026549;R$ 2.500,00;Depósito em espécie;Comitê Financeiro Único;PRP;AC;
