Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
ELEIÇAO 2010 ANDRE PUCCINELLI;12.167.550/0001-89;25/08/2010;36000082508;R$ 5.000,00;Cheque;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇAO 2010 ANDRE PUCCINELLI;12.167.550/0001-89;12/08/2010;36000082507;R$ 5.000,00;Cheque;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇAÕ 2010 ANDRE PUCCINELLI;12.167.550/0001-89;12/08/2010;36000082506;R$ 150,00;Estimado;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010 - ANDRE PUCCINELLI;12.167.550/0001-89;16/07/2010;36000082501;R$ 5.000,00;Cheque;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010 - ANDRE PUCCINELLI;12.167.550/0001-89;20/07/2010;36000082503;R$ 150,00;Estimado;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010  ANDRE PUCCINELLI;12.167.550/0001-89;10/09/2010;36000082509;R$ 5.000,00;Cheque;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010 -ANDRE PUCCINELLI;12.167.550/0001-89;23/07/2010;36000082504;R$ 5.000,00;Cheque;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010 ANDRE PUCCINELLI;12.167.550/0001-89;23/09/2010;36000082510;R$ 5.000,00;Cheque;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010 ANDRE PUCCINELLI;12.167.550/0001-89;20/07/2010;36000082502;R$ 1.000,00;Estimado;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
ELEIÇOES 2010 ANDRE PUCCINELLI;12.167.550/0001-89;12/08/2010;36000082505;R$ 1.000,00;Estimado;MANOEL CELSO DE SIQUEIRA;36222;Deputado Estadual;PTC;MS;
