Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
ELEICAO ANDFE PUCCINELLI;12.167.550/0001-89;24/09/2010;15000036660;R$ 15.000,00;Cheque;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRA PUCCINELLI;12.167.550/0001-89;14/09/2010;15000036657;R$ 1.000,00;Estimado;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;26/07/2010;15000036654;R$ 5.000,00;Cheque;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;27/08/2010;15000036656;R$ 10.000,00;Cheque;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;21/07/2010;15000036652;R$ 1.000,00;Estimado;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;19/07/2010;15000036651;R$ 5.000,00;Cheque;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;16/08/2010;15000036655;R$ 10.000,00;Cheque;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;14/09/2010;15000036658;R$ 150,00;Estimado;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO ANDRE PUCCINELLI;12.167.550/0001-89;15/09/2010;15000036659;R$ 15.000,00;Cheque;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
ELEICAO 2010 ANDRE PUCCINELLI;12.167.550/0001-89;21/07/2010;15000036653;R$ 150,00;Estimado;ZENAIDE DE SOUZA FERREIRA;1556;Deputado Federal;PMDB;MS;
