Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260081;R$ 600,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260082;R$ 2.000,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260083;R$ 100,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260085;R$ 312,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;20/08/2010;50000260084;R$ 360,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260087;R$ 300,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260088;R$ 6.000,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;10/08/2010;50000260089;R$ 2.000,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;10/08/2010;50000260090;R$ 500,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
Comitê Financeiro Único;12.191.571/0001-30;03/08/2010;50000260086;R$ 160,00;Estimado;ÁLVARO JOSÉ ORMOND;5000;Deputado Federal;PSOL;MT;
