Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
ASSERCOL S/S LTDA;36.387.488/0001-07;14/09/2010;       Serviços prestados por terceiros;R$ 1.250,00;Cheque; -  -  / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;02/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 150,00;Cheque;31731 - VALDERES ALVES - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31777 - MANOEL CLARISTENES CAETANO VITORINO - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;24/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31111 - EDUARDO SOUZA FAGUNDES - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;21/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31888 - GIANFRANCO STABILE - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;03/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31777 - MANOEL CLARISTENES CAETANO VITORINO - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;03/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31000 - ADILSON LUIZ BARATELA - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;24/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Transferência eletrônica;3131 - JUDSON JORGE DIAS MONTEIRO - PHS - ES - Deputado Federal / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;27/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31731 - VALDERES ALVES - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;02/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 650,00;Cheque;3131 - JUDSON JORGE DIAS MONTEIRO - PHS - ES - Deputado Federal / Comitê Financeiro Único - PHS - ES;
Comitê Financeiro Único - PHS;12.200.123/0001-55;21/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 500,00;Cheque;31234 - THEOTONIO FERNANDES BAPTITA - PHS - ES - Deputado Estadual / Comitê Financeiro Único - PHS - ES;
