Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
BUREAU DE ASSESSORIA POLÍTICA LTDA;09.156.297/0001-53;10/09/2010;       Serviços prestados por terceiros;R$ 40.000,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
BUREAU DE ASSESSORIA POLÍTICA LTDA;09.156.297/0001-53;30/07/2010;       Serviços prestados por terceiros;R$ 50.000,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
CAMILA MACARTTI CALIMERIO - ME;07.283.018/0001-97;09/09/2010;       Publicidade por materiais impressos;R$ 15.000,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
Comitê Financeiro Único;12.200.075/0001-03;13/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 41.480,00;Estimado;Comitê Financeiro Único - PT -  / Comitê Financeiro Único - PT do B - SP;
Comitê Financeiro Único;12.200.075/0001-03;27/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 42.840,00;Estimado;Comitê Financeiro Único - PT -  / Comitê Financeiro Único - PT do B - SP;
JG EDITORA GRAFICA COMPLETA LTDA - EPP;06.370.081/0001-06;16/09/2010;       Publicidade por materiais impressos;R$ 3.400,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
JG EDITORA GRAFICA COMPLETA LTDA - EPP;06.370.081/0001-06;08/09/2010;       Publicidade por materiais impressos;R$ 6.500,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
JG EDITORA GRAFICA COMPLETA LTDA - EPP;06.370.081/0001-06;25/08/2010;       Publicidade por materiais impressos;R$ 10.440,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
JG EDITORA GRAFICA COMPLETA LTDA - EPP;06.370.081/0001-06;25/08/2010;       Publicidade por materiais impressos;R$ 9.560,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
TERENCI & VITORINO SERVIÇOS ADMINISTRATIVOS LTDA;11.067.555/0001-77;15/08/2010;       Serviços prestados por terceiros;R$ 15.000,00;Cheque; -  -  / Comitê Financeiro Único - PT do B - SP;
