Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PPS;12.191.491/0001-84;21/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 100.000,00;Transferência eletrônica;23601 - PLINIO COMTE LEITE BITTENCOURT - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;28/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 20.000,00;Transferência eletrônica;23123 - ANDRE GUSTAVO PEREIRA CORREA DA SILVA - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;05/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 6.500,00;Cheque;23601 - PLINIO COMTE LEITE BITTENCOURT - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 50.000,00;Transferência eletrônica;23233 - LEANDRO JOSE MENDES SAMPAIO FERNANDES - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;28/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 25.000,00;Transferência eletrônica;23123 - ANDRE GUSTAVO PEREIRA CORREA DA SILVA - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;28/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 50.000,00;Transferência eletrônica;12123 - ANDRE GUSTAVO PEREIRA CORREA DA SILVA - PDT - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;03/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 149.900,00;Transferência eletrônica;23123 - ANDRE GUSTAVO PEREIRA CORREA DA SILVA - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
Comitê Financeiro Único - PPS;12.191.491/0001-84;24/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 25.000,00;Transferência eletrônica;23123 - ANDRE GUSTAVO PEREIRA CORREA DA SILVA - PPS - RJ - Deputado Estadual / Comitê Financeiro Único - PPS - RJ;
;;18/10/2010;       Encargos financeiros e taxas bancárias;R$ 2,50;Débito em conta; -  -  / Comitê Financeiro Único - PPS - RJ;
;;03/09/2010;       Encargos financeiros e taxas bancárias;R$ 20,50;Débito em conta; -  -  / Comitê Financeiro Único - PPS - RJ;
;;06/09/2010;       Encargos financeiros e taxas bancárias;R$ 13,50;Débito em conta; -  -  / Comitê Financeiro Único - PPS - RJ;
