Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
FÁBIO JÚNIOR ROSA;11.195.987/0001-63;17/08/2010;       Publicidade por materiais impressos;R$ 500,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
FÁBIO JÚNIOR ROSA;11.195.987/0001-63;06/08/2010;       Publicidade por materiais impressos;R$ 200,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
FACE DESIGN EDITORAÇÃO GRÁFICA LTDA;07.631.569/0001-02;03/10/2010;       Serviços prestados por terceiros;R$ 1.070,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
PRIMAGRAF INDÚSTRIA GRÁFICA E EDITORA LTDA - EPP;00.444.593/0001-85;24/09/2010;       Publicidade por materiais impressos;R$ 883,35;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
PRIMAGRAF INDÚSTRIA GRÁFICA E EDITORA LTDA - EPP;00.444.593/0001-85;24/09/2010;       Publicidade por materiais impressos;R$ 882,85;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
SONORIZA SOM GRAVACOES E LOCACOES DE EQUIPAMENTOS AUDIOVISUAIS LTDA;10.544.461/0001-89;14/09/2010;       Publicidade por materiais impressos;R$ 100,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
VETORCAD - INFORMÁTICA E COM. DE ADESIVOS LTDA.;04.292.795/0001-00;20/08/2010;       Publicidade por materiais impressos;R$ 150,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
VETORCAD - INFORMÁTICA E COM. DE ADESIVOS LTDA.;04.292.795/0001-00;06/09/2010;       Publicidade por materiais impressos;R$ 675,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
VETORCAD - INFORMÁTICA E COM. DE ADESIVOS LTDA.;04.292.795/0001-00;05/08/2010;       Publicidade por materiais impressos;R$ 185,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
WILSON SIMOES DE ALMEIDA - ME;10.630.461/0001-00;10/08/2010;       Publicidade por materiais impressos;R$ 1.000,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
WILSON SIMOES DE ALMEIDA - ME;10.630.461/0001-00;28/07/2010;       Publicidade por materiais impressos;R$ 418,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
WILSON SIMOES DE ALMEIDA - ME;10.630.461/0001-00;21/08/2010;       Publicidade por materiais impressos;R$ 1.000,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
WILSON SIMOES DE ALMEIDA - ME;10.630.461/0001-00;23/08/2010;       Publicidade por placas, estandartes e faixas;R$ 280,00;Cheque; -  -  / 1255 - CRISTIANO DIONISIO - PR - Deputado Federal;
