Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
Comitê Financeiro Único;12.200.092/0001-32;10/08/2010;65000078826;R$ 131,50;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;23/08/2010;65000078827;R$ 549,93;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;02/10/2010;65000078830;R$ 200,00;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;02/10/2010;65000078831;R$ 30,00;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;30/09/2010;65000078832;R$ 358,48;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;30/09/2010;65000078833;R$ 212,50;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;30/09/2010;65000078834;R$ 340,00;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;30/09/2010;65000078835;R$ 112,50;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;30/09/2010;65000078836;R$ 75,00;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;03/10/2010;65000078837;R$ 2.850,00;Estimado;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Comitê Financeiro Único;12.200.092/0001-32;01/10/2010;65000078829;R$ 11.972,00;Cheque;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
Diretório Estadual/Distrital;71.585.822/0001-20;27/09/2010;65000078828;R$ 5.000,00;Cheque;ALESSANDRA LYDIA DE JESUS AZEDO;65010;Deputado Estadual;PC do B;AM;
