Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Tipo do Comitê;Partido;UF;
CAMTER CONSTRUÇÕES E EQUIPAMENTOS S/A;05.500.018/0001-76;28/09/2010;12000064157;R$ 100.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
CARIOCA CHRISTIANI NIELSEN ENGENHARIA S.A.;40.450.769/0001-26;09/09/2010;12000064155;R$ 200.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
CARIOCA CHRISTIANI NIELSEN ENGENHARIA S.A.;40.450.769/0001-26;09/09/2010;12000064154;R$ 1.000.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
Diretório Nacional;00.719.575/0001-69;13/10/2010;12000064165;R$ 21.525,00;Cheque;Comitê Financeiro Único;PDT;RJ;
Diretório Nacional;00.719.575/0001-69;13/09/2010;12000064156;R$ 10.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
Diretório Nacional;00.719.575/0001-69;22/10/2010;12000064166;R$ 50.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
Diretório Nacional;00.719.575/0001-69;24/09/2010;12000064159;R$ 238.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
Diretório Nacional;00.719.575/0001-69;08/09/2010;12000064152;R$ 87.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
Diretório Nacional;00.719.575/0001-69;12/08/2010;12000064151;R$ 118.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
FERTILIZANTES FOSFATADOS S/A - FOSFERTIL;19.443.985/0001-58;17/09/2010;12000064158;R$ 100.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
FERTILIZANTES FOSFATADOS S/A - FOSFERTIL;19.443.985/0001-58;13/09/2010;12000064153;R$ 100.000,00;Cheque;Comitê Financeiro Único;PDT;RJ;
IPIRANGA PRODUTOS DE PETRÓLEO S/A;33.337.122/0001-27;01/10/2010;12000064160;R$ 20.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
LEYROZ DE CAXIAS IND COM E LOG LTDA.;06.958.578/0001-31;17/09/2010;12000064164;R$ 80.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
LEYROZ DE CAXIAS IND COM E LOG LTDA.;06.958.578/0001-31;14/09/2010;12000064163;R$ 320.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
PRAIAMAR INDUSTRIA COMÉRCIO E DISTRIBUIÇÃO LTDA.;00.851.567/0001-71;17/09/2010;12000064162;R$ 20.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
PRAIAMAR INDUSTRIA COMÉRCIO E DISTRIBUIÇÃO LTDA.;00.851.567/0001-71;14/09/2010;12000064161;R$ 80.000,00;Transferência eletrônica;Comitê Financeiro Único;PDT;RJ;
