Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
CARADEÇÃO PRODUÇÕES LTDA;03.011.536/0001-09;17/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 295.000,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PMDB - RJ;
CARTOES REI DA BARRA LTDA;07.663.815/0001-08;01/10/2010;       Publicidade por materiais impressos;R$ 15.120,00;Cheque; -  -  / Comitê Financeiro Único - PMDB - RJ;
CARTOES REI DA BARRA LTDA;07.663.815/0001-08;01/10/2010;       Publicidade por materiais impressos;R$ 8.390,00;Cheque; -  -  / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;20/07/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 100.000,00;Transferência eletrônica;1501 - SOLANGE PEREIRA DE ALMEIDA - PMDB - RJ - Deputado Federal / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;06/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 750.000,00;Transferência eletrônica;Comitê Financeiro Único - PSC - RJ / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;03/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 400.000,00;Transferência eletrônica;1530 - EDUARDO CUNHA - PMDB - RJ - Deputado Federal / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;13/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 25.000,00;Transferência eletrônica;15369 - MARCELINO DE ALMEIDA - PMDB - RJ - Deputado Estadual / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;13/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 50.000,00;Transferência eletrônica;1234 - BRIZOLA NETO - PDT - RJ - Deputado Federal / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;13/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 100.000,00;Transferência eletrônica;15088 - EDOSN ALBERTASSI - PMDB - RJ - Deputado Estadual / Comitê Financeiro Único - PMDB - RJ;
Comitê Financeiro Único - PMDB;12.181.923/0001-76;13/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 50.000,00;Transferência eletrônica;15122 - GRAÇA MATTOS - PMDB - RJ - Deputado Estadual / Comitê Financeiro Único - PMDB - RJ;
