Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
AF GONCALVES EMPREEND CONTABEIS LTDA;07.355.935/0001-30;20/09/2010;       Serviços prestados por terceiros;R$ 6.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - MS;
Comitê Financeiro Único - PSDB;12.200.116/0001-53;14/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 84.970,00;Transferência eletrônica;4545 - REINALDO AZAMBUJA SILVA - PSDB - MS - Deputado Federal / Comitê Financeiro Único - PSDB - MS;
Comitê Financeiro Único - PSDB;12.200.116/0001-53;24/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 19.500,00;Transferência eletrônica;4545 - REINALDO AZAMBUJA SILVA - PSDB - MS - Deputado Federal / Comitê Financeiro Único - PSDB - MS;
Comitê Financeiro Único - PSDB;12.200.116/0001-53;30/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 30.000,00;Cheque;45678 - MARCIO CAMPO MONTEIRO - PSDB - MS - Deputado Estadual / Comitê Financeiro Único - PSDB - MS;
Comitê Financeiro Único - PSDB;12.200.116/0001-53;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 75.000,00;Transferência eletrônica;4545 - REINALDO AZAMBUJA SILVA - PSDB - MS - Deputado Federal / Comitê Financeiro Único - PSDB - MS;
Comitê Financeiro Único - PSDB;12.200.116/0001-53;30/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 20.000,00;Transferência eletrônica;4545 - REINALDO AZAMBUJA SILVA - PSDB - MS - Deputado Federal / Comitê Financeiro Único - PSDB - MS;
Comitê Financeiro Único - PSDB;12.200.116/0001-53;13/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 149.000,00;Transferência eletrônica;4545 - REINALDO AZAMBUJA SILVA - PSDB - MS - Deputado Federal / Comitê Financeiro Único - PSDB - MS;
Diretório Estadual/Distrital;00.087.436/0001-60;30/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 900,00;Estimado;Direção Estadual/Distrital - PSDB -  / Comitê Financeiro Único - PSDB - MS;
;;23/09/2010;       Encargos financeiros e taxas bancárias;R$ 6,60;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;16/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;14/09/2010;       Encargos financeiros e taxas bancárias;R$ 13,50;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;22/09/2010;       Encargos financeiros e taxas bancárias;R$ 16,40;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;13/10/2010;       Encargos financeiros e taxas bancárias;R$ 13,50;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;10/08/2010;       Encargos financeiros e taxas bancárias;R$ 2,90;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;03/09/2010;       Encargos financeiros e taxas bancárias;R$ 35,90;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;30/08/2010;       Encargos financeiros e taxas bancárias;R$ 13,50;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;24/09/2010;       Encargos financeiros e taxas bancárias;R$ 13,50;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
;;13/08/2010;       Encargos financeiros e taxas bancárias;R$ 13,50;Débito em conta; -  -  / Comitê Financeiro Único - PSDB - MS;
