Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Estadual/Distrital para Governador - PT;12.207.371/0001-28;13/08/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 70.000,00;Transferência eletrônica;13 - AGNELO SANTOS QUEIROZ  FILHO - PT - DF - Governador / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
DER DISTRIBUIDORA DE AGUA MINERAL LTDA ME;03.199.443/0001-41;27/08/2010;       Água;R$ 235,00;Cheque; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
DER DISTRIBUIDORA DE AGUA MINERAL LTDA ME;03.199.443/0001-41;12/08/2010;       Água;R$ 235,00;Cheque; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
DISTRIBUIDORA SOLNASCENTE LTDA ME;11.830.749/0001-82;13/08/2010;       Materiais de expediente;R$ 1.066,20;Cheque; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
ESTAÇÃO DA EMBALAGEM DESC E PROD P/FESTA LTDA;06.315.059/0001-55;27/08/2010;       Materiais de expediente;R$ 731,00;Cheque; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
IDÉIAS, FATOS E TEXTO LTDA.;04.821.002/0001-00;27/07/2010;       Serviços prestados por terceiros;R$ 136.082,50;Cheque; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
WINNER DISTRIBUIDORA LTDA;05.917.203/0001-60;12/08/2010;       Materiais de expediente;R$ 2.403,97;Cheque; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
;;29/07/2010;       Impostos, contribuições e taxas;R$ 2.175,00;Débito em conta; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
;;29/07/2010;       Impostos, contribuições e taxas;R$ 6.742,50;Débito em conta; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
;;27/07/2010;       Encargos financeiros e taxas bancárias;R$ 149,69;Débito em conta; -  -  / Comitê Financeiro Distrital/Estadual para Governador - PT - DF;
