Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
COMERCIO E SERVIÇOS DE PRODUTOS MANUFATURADOS LTDA ME;72.630.460/0001-04;30/09/2010;       Publicidade por materiais impressos;R$ 17.000,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PRP - DF;
COMERCIO E SERVIÇOS DE PRODUTOS MANUFATURADOS LTDA ME;72.630.460/0001-04;28/09/2010;       Publicidade por materiais impressos;R$ 17.000,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único;12.205.228/0001-05;07/10/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 15.679,44;Estimado;Comitê Financeiro Único - PMDB -  / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44111 - IRIS MARIA DOS SANTOS - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;24/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44110 - RENATO JOSE FRANCISCO DE OLIVEIRA - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;27/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44544 - JOSE CAVALCANTE AGUIAR - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;01/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44333 - HUELITON SIMOES - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;19/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44144 - LUIZ HELENO SCOTTON - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44014 - VANDERLEI DE MORAIS REGO - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44070 - CARLOS JORGE MARTINS ALVES - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44017 - ROBERTO CAMILO DE OLIVEIRA - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;27/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44100 - CARLA MARIA MANZI PEREIRA BARACAT - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44222 - EDSON RICARDO ISAAC DO CARMO - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;07/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44555 - EZEQUIEL DIAS CRUZ - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44500 - EVANDRO PEREIRA DA SILVA - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44010 - ISAAC VIEIRA DA SILVA JUNIOR - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;22/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44777 - CARLOS ROBERTO N DOS SANTOS - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44013 - ANTONIO FRANCISCO DO NASCIMENTO - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Depósito em espécie;44112 - AILTON ANRONIO ENEAS - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44066 - LEHI MARQUES PIRES - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
Comitê Financeiro Único - PRP;12.318.997/0001-01;30/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.900,00;Transferência eletrônica;44056 - ANTONIO EUSTAQUIO DA SILVA - PRP - DF - Deputado Distrital / Comitê Financeiro Único - PRP - DF;
;;07/10/2010;       Encargos financeiros e taxas bancárias;R$ 8,00;Débito em conta; -  -  / Comitê Financeiro Único - PRP - DF;
;;07/10/2010;       Encargos financeiros e taxas bancárias;R$ 8,00;Débito em conta; -  -  / Comitê Financeiro Único - PRP - DF;
