Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 7.500,00;Cheque;65777 - ELIZABETH PINTO ALMEIDA COSTA - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;28/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 99.890,00;Cheque;6565 - DANIEL GOMES DE ALMEIDA - PC do B - BA - Deputado Federal / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;08/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 3.500,00;Cheque;65888 - AILTON FERREIRA DE AQUINO - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;14/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 99.800,00;Cheque;6522 - ALICE MAZZUCO PORTUGAL - PC do B - BA - Deputado Federal / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 3.500,00;Cheque;65233 - DENISE RIBEIRO SANTOS - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;27/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 99.890,00;Cheque;6522 - ALICE MAZZUCO PORTUGAL - PC do B - BA - Deputado Federal / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;65600 - VALTER MOACIR REIS DOS SANTOS - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 3.500,00;Cheque;65133 - JOSIVALDO DE JESUS GONÇALVES - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;08/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 86.000,00;Cheque;6522 - ALICE MAZZUCO PORTUGAL - PC do B - BA - Deputado Federal / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;14/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 99.800,00;Cheque;6565 - DANIEL GOMES DE ALMEIDA - PC do B - BA - Deputado Federal / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;28/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 700,00;Cheque;6522 - ALICE MAZZUCO PORTUGAL - PC do B - BA - Deputado Federal / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;08/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 7.500,00;Cheque;65065 - JOAO GABRIEL BITTENCOURT GALVAO - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;08/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 7.500,00;Cheque;65193 - GILVAN MACEDO DE MATOS PERNET - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.000,00;Cheque;65010 - SERGIO COELHO LEMOS - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 3.500,00;Cheque;65234 - ROBERTO NONATO SANTOS ALVES - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;65102 - RUBENS DEUSDEDITH SANTIAGO FILHO - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
Comitê Financeiro Único - PC do B;12.181.940/0001-03;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 6.000,00;Cheque;65030 - VALDEILSON MIGUEL DOS SANTOS - PC do B - BA - Deputado Estadual / Comitê Financeiro Único - PC do B - BA;
