Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
Comitê Financeiro Estadual/Distrital para Governador;56.275.696/0001-13;30/09/2010;40001567709;R$ 550,00;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
ELISEU GABRIEL;12.173.060/0001-95;02/10/2010;40001567716;R$ 25,00;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
ELISEU GABRIEL;12.173.060/0001-95;23/09/2010;40001567712;R$ 20,00;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
ELISEU GABRIEL;12.173.060/0001-95;24/09/2010;40001567713;R$ 59,00;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
ELISEU GABRIEL;12.173.060/0001-95;27/09/2010;40001567714;R$ 30,00;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
ELISEU GABRIEL;12.173.060/0001-95;28/09/2010;40001567715;R$ 102,50;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
GERDAU COMERCIAL DE AÇOS S/A.;07.369.685/0001-97;30/09/2010;40001567778;R$ 40.000,00;Transferência eletrônica;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
MARCIO FRANCA;12.169.390/0001-07;24/09/2010;40001567705;R$ 656,25;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
MARCIO FRANÇA;12.169.390/0001-07;24/09/2010;40001567706;R$ 492,25;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
PAULO SKAF;12.179.528/0001-59;30/09/2010;40001567710;R$ 1.075,26;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
PAULO SKAF;12.179.528/0001-59;30/09/2010;40001567707;R$ 451,25;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
PAULO SKAF;12.179.528/0001-59;30/09/2010;40001567711;R$ 250,00;Estimado;SANDRO PATRIOTA BASSIQUETTE;40122;Deputado Estadual;PSB;SP;
