Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
DALLAS COMUNICAÇÃO LTDA;01.944.243/0001-40;30/09/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 7.980,00;Não informado; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;27/08/2010;       Publicidade por materiais impressos;R$ 311,10;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 622,20;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;04/08/2010;       Publicidade por materiais impressos;R$ 311,10;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;24/07/2010;       Publicidade por materiais impressos;R$ 311,00;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 622,20;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;08/09/2010;       Publicidade por materiais impressos;R$ 177,40;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 658,92;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 346,48;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;28/07/2010;       Publicidade por materiais impressos;R$ 311,10;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;28/07/2010;       Publicidade por materiais impressos;R$ 728,32;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 655,80;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 622,00;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;28/07/2010;       Publicidade por materiais impressos;R$ 1.352,08;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;28/07/2010;       Publicidade por materiais impressos;R$ 311,10;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;28/07/2010;       Publicidade por materiais impressos;R$ 311,10;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 346,48;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;28/07/2010;       Publicidade por materiais impressos;R$ 622,20;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 655,80;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 655,80;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 346,48;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 346,48;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 346,48;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 655,80;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;08/09/2010;       Publicidade por materiais impressos;R$ 177,40;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 622,20;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
HALLEY S/A GRAFICA E EDITORA;10.308.997/0001-03;09/09/2010;       Publicidade por materiais impressos;R$ 622,20;Cheque; -  -  / Comitê Financeiro Único - PHS - PI;
