Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;01/10/2010;       Combustíveis e lubrificantes;R$ 118,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;21/09/2010;       Combustíveis e lubrificantes;R$ 83,57;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;10/09/2010;       Combustíveis e lubrificantes;R$ 108,88;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;03/10/2010;       Combustíveis e lubrificantes;R$ 130,75;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;21/09/2010;       Combustíveis e lubrificantes;R$ 103,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;13/09/2010;       Combustíveis e lubrificantes;R$ 88,10;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;01/09/2010;       Combustíveis e lubrificantes;R$ 90,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;23/09/2010;       Combustíveis e lubrificantes;R$ 126,50;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
AUTO POSTO AVENIDA BRASILIA LTDA;05.166.284/0001-04;26/08/2010;       Combustíveis e lubrificantes;R$ 112,50;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
BUFFET BECHER E DIAS;09.607.768/0001-00;08/09/2010;       Alimentação;R$ 1.450,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
DITRENTO POSTOS E LOGISTICA LTDA;07.473.735/0036-01;07/09/2010;       Combustíveis e lubrificantes;R$ 220,05;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
EDITORA JORNALÍSTICA DO VALE LTDA;92.954.437/0001-82;09/09/2010;       Publicidade por jornais e revistas;R$ 1.590,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
JUARES ROCHA DE MEDEIROS;94.282.472/0001-28;02/10/2010;       Alimentação;R$ 760,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
JUARES ROCHA DE MEDEIROS;94.282.472/0001-28;03/10/2010;       Alimentação;R$ 418,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
JUARES ROCHA DE MEDEIROS;94.282.472/0001-28;03/10/2010;       Alimentação;R$ 25,65;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
KIRST CORRETORA DE IMOVEISLTDA;09.674.463/0001-03;31/08/2010;       Locação/cessão de bens imóveis;R$ 1.300,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
KIRST CORRETORA DE IMOVEISLTDA;09.674.463/0001-03;24/09/2010;       Locação/cessão de bens imóveis;R$ 1.600,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
KIRST CORRETORA DE IMOVEISLTDA;09.674.463/0001-03;01/10/2010;       Locação/cessão de bens imóveis;R$ 100,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
SOCIEDADE RECREATIVA E CULTURAL BOA VISTA;026.544.940-55;02/09/2010;       Eventos de promoção da candidatura;R$ 150,00;Cheque; -  -  / 40193 - ALTAIR MADRUGA MENDES - RS - Deputado Estadual;
