Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
AUTO POSTO BR PETROPOLIS;03.043.457/0001-71;13/08/2010;       Combustíveis e lubrificantes;R$ 85,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
AUTO POSTO MIRIM LTDA;00.088.745/0001-54;24/09/2010;       Combustíveis e lubrificantes;R$ 50,07;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
AUTO POSTO NOMEMACHER CANOAS LTDA;08.197.100/0001-61;12/08/2010;       Combustíveis e lubrificantes;R$ 121,15;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
AUTO POSTO OLINDA LTDA;91.587.659/0001-41;30/09/2010;       Combustíveis e lubrificantes;R$ 60,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
AUTO POSTO SEGREDO LTDA;88.458.047/0001-44;25/09/2010;       Combustíveis e lubrificantes;R$ 90,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
BALNEARIO HOTEL;87.608.667/0001-50;27/09/2010;       Diversas a especificar;R$ 260,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
BARBONCELLO LTDA;04.747.229/0001-45;01/10/2010;       Alimentação;R$ 36,50;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
BRITA RODOVIAS;02.414.831/0001-35;02/10/2010;       Diversas a especificar;R$ 6,80;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
BRITA RODOVIAS;02.414.831/0001-35;29/09/2010;       Diversas a especificar;R$ 6,80;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
BRITA RODOVIAS;02.414.831/0001-35;01/10/2010;       Diversas a especificar;R$ 6,80;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
BRITA RODOVIAS;02.414.831/0001-35;30/09/2010;       Diversas a especificar;R$ 6,80;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
CAPAÕ PRAIA HOTEL LTDA;01.898.392/0001-10;24/09/2010;       Diversas a especificar;R$ 120,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
CELSO SCHNEIDER & CIA LTDA;92.743.681/0001-04;02/10/2010;       Alimentação;R$ 86,90;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
CHURRASCARIA E LANCHERIA PALHOÇA TABAI LTDA;94.568.060/0002-30;28/09/2010;       Alimentação;R$ 10,50;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
COMPANIA ZAFFARI COMERCIO E INDUSTRIA;93.015.006/0032-10;29/09/2010;       Alimentação;R$ 75,27;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
CONCENPA;01.654.604/0001-14;24/09/2010;       Diversas a especificar;R$ 3,50;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
CONVIAS;02.414.599/0001-35;23/09/2010;       Diversas a especificar;R$ 6,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
CONVIAS;02.414.599/0001-35;28/09/2010;       Diversas a especificar;R$ 6,00;Cheque; -  -  / 43 - DORIS LEA SCHLATTER - RS - Vice-Governador;
