Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;01/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 275,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;01/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 2.160,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;09/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 600,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;09/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.330,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;31/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 800,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;31/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 720,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;31/08/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 550,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;23/07/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 975,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;30/07/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 70,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;03/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 1.080,00;Estimado;Comitê Financeiro Distrital/Estadual para Governador - PPS -  / Comitê Financeiro Distrital/Estadual para Deputado Federal - PPS - RO;
