Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Tipo do Comitê;Partido;UF;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;17/08/2010;33000093414;R$ 1.000,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;14/09/2010;33000093432;R$ 130,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;30/08/2010;33000093421;R$ 720,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;30/08/2010;33000093422;R$ 1.170,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;13/09/2010;33000093430;R$ 97,50;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;28/09/2010;33000093436;R$ 97,50;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;20/08/2010;33000093417;R$ 120,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;13/09/2010;33000093429;R$ 97,50;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;28/09/2010;33000093440;R$ 130,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;12/08/2010;33000093413;R$ 13.650,00;Transferência eletrônica;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;08/09/2010;33000093425;R$ 195,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;28/09/2010;33000093438;R$ 96,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;27/08/2010;33000093418;R$ 1.200,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;13/09/2010;33000093428;R$ 175,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;28/09/2010;33000093435;R$ 26,82;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;28/09/2010;33000093439;R$ 390,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;27/08/2010;33000093419;R$ 200,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;27/08/2010;33000093420;R$ 390,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;01/09/2010;33000093424;R$ 550,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;08/09/2010;33000093426;R$ 71,52;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;14/09/2010;33000093431;R$ 780,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;29/07/2010;33000093411;R$ 1.672,50;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;13/09/2010;33000093427;R$ 1.550,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;13/09/2010;33000093433;R$ 13.650,00;Transferência eletrônica;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;28/09/2010;33000093437;R$ 97,50;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;02/08/2010;33000093412;R$ 400,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;20/08/2010;33000093415;R$ 150,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;30/08/2010;33000093423;R$ 192,00;Estimado;Comitê Financeiro Único;PMN;RO;
Comitê Financeiro Estadual/Distrital para Governador;12.205.276/0001-95;20/08/2010;33000093416;R$ 390,00;Estimado;Comitê Financeiro Único;PMN;RO;
