Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PRB;12.200.166/0001-30;19/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 365,64;Cheque;10123 - ALEXANDRE LACERDA MUNIZ - PRB - MT - Deputado Estadual / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 11.000,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 600,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 15.620,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 2.400,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 900,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 4.800,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 8.800,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
GRÁFICA MILLENIUM;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 11.440,00;Cheque; -  -  / Comitê Financeiro Único - PRB - MT;
;;29/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,50;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
;;14/10/2010;       Encargos financeiros e taxas bancárias;R$ 61,11;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
;;29/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,50;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
;;29/09/2010;       Encargos financeiros e taxas bancárias;R$ 2,50;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
;;18/10/2010;       Encargos financeiros e taxas bancárias;R$ 2,50;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
;;04/10/2010;       Encargos financeiros e taxas bancárias;R$ 5,00;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
;;11/10/2010;       Encargos financeiros e taxas bancárias;R$ 2,50;Débito em conta; -  -  / Comitê Financeiro Único - PRB - MT;
