Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;01/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 10.000,00;Cheque;15555 - ABRAAO LINCOLN FERREIRA DA CRUZ - PMDB - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;02/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 50.000,00;Cheque;15678 - WALTER PEREIRA ALVES - PMDB - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;06/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 60.000,00;Cheque;154 - GARIBALDI ALVES FILHO - PMDB - RN - Senador / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;13/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 100.000,00;Cheque;154 - GARIBALDI ALVES FILHO - PMDB - RN - Senador / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;16/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 100.000,00;Cheque;15222 - NELTER LULA DE QUEIROZ SANTOS - PMDB - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;17/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 40.000,00;Cheque;15111 - ANTONIO PETRONILO DANTAS FILHO - PMDB - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;21/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 20.000,00;Cheque;14444 - EDSON MORAES - PTB - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;23/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 75.000,00;Cheque;31111 - FABIO BERCKMANS VERAS DANTAS - PHS - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;24/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 25.000,00;Cheque;15111 - ANTONIO PETRONILO DANTAS FILHO - PMDB - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;29/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 10.000,00;Cheque;4307 - MARCUS CESAR CAVALCANTI DE MORAIS - PV - RN - Deputado Federal / Comitê Financeiro Único - PMDB - RN;
Comitê Financeiro Único - PMDB;12.217.540/0001-00;30/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 20.000,00;Cheque;33222 - RAIMUNDO NONATO PESSOA FERNANDES - PMN - RN - Deputado Estadual / Comitê Financeiro Único - PMDB - RN;
