Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 1.500,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 17.820,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 4.240,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 31.460,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 12.600,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 11.000,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 6.300,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
GRAFICA MILLENIUM LTDA;03.040.280/0001-50;08/09/2010;       Publicidade por materiais impressos;R$ 13.500,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
MABE  REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 12.700,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PT - MT;
MABE  REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 25.000,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
MABE  REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 500,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PT - MT;
MABE  REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 11.900,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PT - MT;
MABE  REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 11.450,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PT - MT;
MABE  REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 11.050,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PT - MT;
MABE REPRESENTAÇÕES SERVIÇOS EDITORIAIS;04.117.087/0001-32;15/09/2010;       Publicidade por materiais impressos;R$ 75.000,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
MTO2 MARKETING E PUBLICIDADE;37.511.318/0001-47;01/10/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 100.000,00;Cheque; -  -  / Comitê Financeiro Único - PT - MT;
MTO2 MARKETING E PUBLICIDADE;37.511.318/0001-47;01/10/2010;       Produção de programas de rádio, televisão ou vídeo;R$ 50.000,00;Transferência eletrônica; -  -  / Comitê Financeiro Único - PT - MT;
N DA S SOUZA SERVIÇOS GRAFICOS;10.543.183/0001-45;14/09/2010;Baixa de Recursos Estimáveis em Dinheiro;R$ 7.000,00;Estimado; -  -  / Comitê Financeiro Único - PT - MT;
;;25/10/2010;       Encargos financeiros e taxas bancárias;R$ 8,00;Débito em conta; -  -  / Comitê Financeiro Único - PT - MT;
;;15/10/2010;       Encargos financeiros e taxas bancárias;R$ 8,00;Débito em conta; -  -  / Comitê Financeiro Único - PT - MT;
