Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
ANDRÉ PUCCINELLI;12.167.550/0001-89;10/09/2010;14000142909;R$ 15.000,00;Cheque;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ANDRÉ PUCCINELLI;12.167.550/0001-89;24/09/2010;14000142910;R$ 15.000,00;Cheque;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010  -  ANDRÉ PUCCINELLI;12.167.550/0001-89;16/08/2010;14000142905;R$ 10.000,00;Cheque;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;26/07/2010;14000142904;R$ 5.000,00;Cheque;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;22/07/2010;14000142902;R$ 1.000,00;Estimado;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;16/08/2010;14000142906;R$ 1.000,00;Estimado;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;16/08/2010;14000142907;R$ 75,00;Estimado;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;25/08/2010;14000142908;R$ 10.000,00;Cheque;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;16/07/2010;14000142901;R$ 5.000,00;Cheque;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
ELEIÇÃO 2010 - ANDRÉ PUCCINELLI;12.167.550/0001-89;24/07/2010;14000142903;R$ 150,00;Estimado;IDALINA APARECIDA BATISTA DOS SANTOS;1415;Deputado Federal;PTB;MS;
