Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Nome do Candidato;Número do Candidato;Candidatura;Partido;UF;
Comitê Financeiro Único;12.167.550/0001-89;25/07/2010;15000036452;R$ 443,43;Boleto de cobrança;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;20/07/2010;15000036454;R$ 1.000,00;Outros títulos de crédito;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;20/07/2010;15000036455;R$ 150,00;Outros títulos de crédito;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;27/07/2010;15000036456;R$ 5.000,00;Cheque;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;16/08/2010;15000036457;R$ 10.000,00;Cheque;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;19/08/2010;15000036458;R$ 1.000,00;Outros títulos de crédito;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;15/07/2010;15000036451;R$ 5.000,00;Cheque;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;15/09/2010;15000036462;R$ 15.000,00;Cheque;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;29/09/2010;15000036463;R$ 15.000,00;Cheque;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;19/08/2010;15000036459;R$ 150,00;Outros títulos de crédito;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;25/08/2010;15000036461;R$ 677,59;Boleto de cobrança;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;25/09/2010;15000036464;R$ 320,40;Boleto de cobrança;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
Comitê Financeiro Único;12.167.550/0001-89;30/08/2010;15000036460;R$ 10.000,00;Cheque;JOSENITA CABRAL SILVA;1501;Deputado Federal;PMDB;MS;
