Doador;CPF/CNPJ;Data;Nº Recibo Eleitoral;Valor R$;Espécie do Recurso;Tipo do Comitê;Partido;UF;
Diretório Estadual/Distrital;03.656.678/0001-15;29/09/2010;15000224379;R$ 300.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;10/09/2010;15000224368;R$ 100.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;27/09/2010;15000224374;R$ 130.728,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;21/09/2010;15000224372;R$ 200.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;06/08/2010;15000224361;R$ 300.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;28/09/2010;15000224376;R$ 200.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;17/09/2010;15000224371;R$ 85.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;30/08/2010;15000224363;R$ 500.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;16/07/2010;15000224359;R$ 2.000.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;16/07/2010;15000224355;R$ 570,00;Estimado;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;16/07/2010;15000224357;R$ 600.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;15/09/2010;15000224369;R$ 50.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;16/09/2010;15000224370;R$ 250.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Estadual/Distrital;03.656.678/0001-15;27/09/2010;15000224373;R$ 610.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;29/09/2010;15000224382;R$ 1.100.000,00;Transferência eletrônica;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;02/09/2010;15000224367;R$ 250.000,00;Transferência eletrônica;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;04/08/2010;15000224360;R$ 1.000.000,00;Cheque;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;27/08/2010;15000224365;R$ 275.000,00;Depósito em espécie;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;19/08/2010;15000224362;R$ 250.000,00;Depósito em espécie;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;30/08/2010;15000224366;R$ 300.000,00;Depósito em espécie;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;22/09/2010;15000224380;R$ 1.000.000,00;Transferência eletrônica;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
Diretório Nacional;00.676.213/0001-38;29/09/2010;15000224381;R$ 1.000.000,00;Transferência eletrônica;Comitê Financeiro Distrital/Estadual para Senador da República;PMDB;RR;
