Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
ABB CAMISETAS E SERIGRAFIA LTDA;10.445.127/0001-78;22/10/2010;       Publicidade por placas, estandartes e faixas;R$ 11.250,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
ABB CAMISETAS E SERIGRAFIA LTDA;10.445.127/0001-78;22/10/2010;       Publicidade por placas, estandartes e faixas;R$ 9.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
ATACADÃO DA MADEIRA - J E G DOS SANTOS  EPP;01.713.069/0001-25;16/09/2010;       Publicidade por placas, estandartes e faixas;R$ 2.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
ATACADÃO DA MADEIRA - J E G DOS SANTOS  EPP;01.713.069/0001-25;23/09/2010;       Publicidade por placas, estandartes e faixas;R$ 3.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
ATACADÃO DA MADEIRA - J E G DOS SANTOS  EPP;01.713.069/0001-25;20/09/2010;       Publicidade por placas, estandartes e faixas;R$ 2.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA;00.306.597/0001-05;22/10/2010;       Combustíveis e lubrificantes;R$ 15.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA;00.306.597/0001-05;29/10/2010;       Combustíveis e lubrificantes;R$ 5.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
CASCOL COMBUSTÍVEIS PARA VEÍCULOS LTDA;00.306.597/0001-05;26/10/2010;       Combustíveis e lubrificantes;R$ 6.000,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
CHURRASCARIA PRESENÇA DO SUL;05.569.342/0001-40;29/10/2010;       Alimentação;R$ 5.434,60;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
COMÉRCIO J.A. DE MERCADORIAS E SERVIÇOS LTDA ME;05.642.646/0001-96;29/10/2010;       Alimentação;R$ 4.494,00;Cheque; -  -  / Comitê Financeiro Único - PSDB - DF;
Comitê Financeiro Único - PSDB;12.221.845/0001-96;14/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 4.000,00;Cheque;45124 - NAGELA MARIA GONCALVES DOS SANTOS - PSDB - DF - Deputado Distrital / Comitê Financeiro Único - PSDB - DF;
Comitê Financeiro Único - PSDB;12.221.845/0001-96;15/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 4.000,00;Cheque;4567 - LUDMILA DE FARO NAZARETH PASSOS - PSDB - DF - Deputado Federal / Comitê Financeiro Único - PSDB - DF;
