Fornecedor;CPF/CNPJ;Data;Tipo Despesa;Valor R$;Forma de Pagamento;Beneficiário/contratante;
Comitê Financeiro Único - PV;12.205.197/0001-84;17/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 600,00;Cheque;43260 - GUILHERME DA LUZ - PV - DF - Deputado Distrital / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;4322 - RODOLFO MARCIO LAPA BONTEMPO - PV - DF - Deputado Federal / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;25/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 1.700,00;Cheque;43 - EDUARDO DUTRA BRANDÃO CAVALCANTI - PV - DF - Governador / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;43 - LUIZ CARLOS DE ALBUQUERQUE MARANHÃO - PV - DF - Vice-Governador / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;19/10/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 400,00;Cheque;43 - EDUARDO DUTRA BRANDÃO CAVALCANTI - PV - DF - Governador / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;43433 - RENATA FORTES FERNANDES - PV - DF - Deputado Distrital / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;20/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 2.500,00;Cheque;43222 - ANDRE LUIZ CESAR PASSOS - PV - DF - Deputado Distrital / Comitê Financeiro Único - PV - DF;
Comitê Financeiro Único - PV;12.205.197/0001-84;21/09/2010;       Doações financeiras a outros candidatos e/ou comitês financeiros;R$ 5.000,00;Cheque;433 - MOACIR ARRUDA - PV - DF - Senador / Comitê Financeiro Único - PV - DF;
LM SERVIÇOS DE ENTREGA DE JORNAIS E REVISTAS;07.771.356/0001-78;27/09/2010;       Serviços prestados por terceiros;R$ 2.880,00;Cheque; -  -  / Comitê Financeiro Único - PV - DF;
LM SERVIÇOS DE ENTREGA DE JORNAIS E REVISTAS;07.771.356/0001-78;22/09/2010;       Serviços prestados por terceiros;R$ 3.000,00;Cheque; -  -  / Comitê Financeiro Único - PV - DF;
PLP CONSULTORIA LTDA;01.032.499/0001-81;04/10/2010;       Serviços prestados por terceiros;R$ 66.500,00;Cheque; -  -  / Comitê Financeiro Único - PV - DF;
SC GRÁFICA LTDA EPP;05.961.365/0001-04;30/09/2010;       Publicidade por materiais impressos;R$ 8.312,50;Cheque; -  -  / Comitê Financeiro Único - PV - DF;
;;14/09/2010;       Encargos financeiros e taxas bancárias;R$ 14,00;Débito em conta; -  -  / Comitê Financeiro Único - PV - DF;
;;21/09/2010;       Encargos financeiros e taxas bancárias;R$ 5,50;Débito em conta; -  -  / Comitê Financeiro Único - PV - DF;
;;27/10/2010;       Encargos financeiros e taxas bancárias;R$ 14,00;Débito em conta; -  -  / Comitê Financeiro Único - PV - DF;
;;21/09/2010;       Encargos financeiros e taxas bancárias;R$ 5,50;Débito em conta; -  -  / Comitê Financeiro Único - PV - DF;
;;21/09/2010;       Encargos financeiros e taxas bancárias;R$ 5,50;Débito em conta; -  -  / Comitê Financeiro Único - PV - DF;
;;22/09/2010;       Encargos financeiros e taxas bancárias;R$ 5,50;Débito em conta; -  -  / Comitê Financeiro Único - PV - DF;
